PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/EJM/ecc_pipe_result/cresil_result.analysis.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5.99-13	chr12	53616421	53616762	+	4569	NA	intron (NR_073163, intron 1 of 12)	intron (NR_073163, intron 1 of 12)	9399	NM_001366563	11016	Hs.12286	NM_006856	ENSG00000170653	ATF7	ATFA	activating transcription factor 7	protein-coding
7.92-3	chr9	77577949	77578745	+	4568	NA	intron (NM_004297, intron 1 of 6)	intron (NM_004297, intron 1 of 6)	69975	NM_004297	9630	Hs.657795	NM_004297	ENSG00000156049	GNA14	-	G protein subunit alpha 14	protein-coding
6.73-5	chr14	105380993	105381262	+	4567	NA	intron (NM_015197, intron 12 of 23)	intron (NM_015197, intron 12 of 23)	-17411	NM_001195082	647310	Hs.729499	NM_001195082	ENSG00000226174	TEX22	-	testis expressed 22	protein-coding
5.86-4	chr5	38917943	38918699	+	4566	NA	intron (NM_003999, intron 10 of 17)	intron (NM_003999, intron 10 of 17)	72309	NM_003999	9180	Hs.120658	NM_003999	ENSG00000145623	OSMR	IL-31R-beta|IL-31RB|OSMRB|PLCA1	oncostatin M receptor	protein-coding
19.52	chr20	63868975	63869649	+	4565	NA	exon (NM_199359, exon 2 of 6)	exon (NM_199359, exon 2 of 6)	4042	NM_199360	7165	Hs.473296	NM_003288	ENSG00000101150	TPD52L2	D54|TPD54	TPD52 like 2	protein-coding
6.88-4	chrX	96842874	96843408	+	4564	NA	intron (NM_007309, intron 4 of 26)	MSTA|LTR|ERVL-MaLR	-40767	NM_013347	29935	Hs.659349	NM_013347	ENSG00000204086	RPA4	HSU24186	replication protein A4	protein-coding
9.75-4	chr8	22094808	22095114	+	4563	NA	intron (NR_148728, intron 4 of 19)	intron (NR_148728, intron 4 of 19)	5807	NR_148727	64760	Hs.491223	NM_022749	ENSG00000158863	FAM160B2	RAI16	family with sequence similarity 160 member B2	protein-coding
9.7-3	chr11	68589677	68590023	+	4562	NA	intron (NR_147971, intron 17 of 24)	intron (NR_147971, intron 17 of 24)	-94694	NM_015973	51083	Hs.278959	NM_015973	ENSG00000069482	GAL	ETL8|GAL-GMAP|GALN|GLNN|GMAP	galanin and GMAP prepropeptide	protein-coding
16.12	chr15	94127358	94127782	+	4561	NA	Intergenic	L3|LINE|CR1	-19632	NR_120320	101927112	Hs.134687	NR_120320	ENSG00000259724	LINC01581	-	long intergenic non-protein coding RNA 1581	ncRNA
7.95-6	chr5	4759723	4760105	+	4560	NA	Intergenic	AluSx1|SINE|Alu	-13567	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
7.83-10	chr3	196966664	196966993	+	4559	NA	intron (NM_025163, intron 1 of 2)	intron (NM_025163, intron 1 of 2)	2005	NM_025163	80235	Hs.518403	NM_025163	ENSG00000119227	PIGZ	GPI-MT-IV|PIG-Z|SMP3	phosphatidylinositol glycan anchor biosynthesis class Z	protein-coding
7.71-6	chr18	55606138	55606528	+	4558	NA	intron (NM_001243226, intron 2 of 20)	intron (NM_001243226, intron 2 of 20)	-16522	NM_001369571	6925	Hs.605153	NM_003199	ENSG00000196628	TCF4	E2-2|FECD3|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19	transcription factor 4	protein-coding
6.09-4	chr19	44769213	44770012	+	4557	NA	Intergenic	Intergenic	-8257	NM_001130852	23624	Hs.466907	NM_012116	ENSG00000142273	CBLC	CBL-3|CBL-SL|RNF57	Cbl proto-oncogene C	protein-coding
9.92-6	chr13	112129293	112129668	+	4556	NA	Intergenic	AluSc8|SINE|Alu	22361	NR_120394	100505996	Hs.654853	NR_120392	ENSG00000224243	SOX1-OT	LINC00403	SOX1 overlapping transcript	ncRNA
4.97-5	chr11	111768269	111768606	+	4555	NA	Intergenic	Charlie29a|DNA|hAT-Charlie	-2048	NM_001177562	5519	Hs.269128	NM_002716	ENSG00000137713	PPP2R1B	PP2A-Abeta|PR65B	protein phosphatase 2 scaffold subunit Abeta	protein-coding
4.97-4	chr2	132309660	132310216	+	4554	NA	intron (NM_001355461, intron 2 of 3)	MLT2C1|LTR|ERVL	2794	NM_001304449	646915		NM_001304449		ZNF806	-	zinc finger protein 806	protein-coding
8.89-2	chr2	210498419	210498772	+	4553	NA	intron (NM_001122633, intron 1 of 38)	L1PA16|LINE|L1	20910	NM_001369257	1373	Hs.149252	NM_001875	ENSG00000021826	CPS1	CPSASE1|PHN	carbamoyl-phosphate synthase 1	protein-coding
12.96-2	chr18	75589150	75589511	+	4552	NA	Intergenic	AluSx1|SINE|Alu	123073	NR_134646	100505853	Hs.146758	NR_134646	ENSG00000261194	LINC01898	-	long intergenic non-protein coding RNA 1898	ncRNA
17.87-3	chr20	57430838	57431227	+	4551	NA	Intergenic	L1MD3|LINE|L1	-37976	NR_149006	100291105	Hs.638423	NR_149006	ENSG00000218018	LOC100291105	-	uncharacterized LOC100291105	ncRNA
6.0-10	chr16	59412395	59412733	+	4550	NA	Intergenic	Intergenic	342627	NR_028471	644649	Hs.250392	NR_028471		APOOP5	-	apolipoprotein O pseudogene 5	pseudo
6.0-9	chr7	101263130	101263668	+	4549	NA	Intergenic	AluSp|SINE|Alu	-18318	NM_016068	51024	Hs.423968	NM_016068	ENSG00000214253	FIS1	CGI-135|TTC11	fission, mitochondrial 1	protein-coding
18.81	chr8	120058776	120059143	+	4548	NA	Intergenic	MIR|SINE|MIR	-66143	NM_021110	7373	Hs.409662	NM_021110	ENSG00000187955	COL14A1	UND	collagen type XIV alpha 1 chain	protein-coding
5.87-6	chr2	174048822	174049375	+	4547	NA	Intergenic	Intergenic	23818	NR_136175	100128905	Hs.456944	NR_136175	ENSG00000260868	LINC01960	-	long intergenic non-protein coding RNA 1960	ncRNA
6.72-6	chr3	175200341	175200975	+	4546	NA	intron (NM_207015, intron 2 of 13)	intron (NM_207015, intron 2 of 13)	70438	NR_046713	100874244	Hs.581176	NR_046713		NAALADL2-AS2	-	NAALADL2 antisense RNA 2	ncRNA
7.9-9	chr5	140085587	140085987	+	4545	NA	Intergenic	AluSx1|SINE|Alu	22225	NR_102741	100505636	Hs.438871	NR_102739	ENSG00000245146	MALINC1	LINC01024|MA-linc1	mitosis associated long intergenic non-coding RNA 1	ncRNA
6.28-3	chr10	70705567	70706646	+	4544	NA	intron (NM_080722, intron 3 of 21)	intron (NM_080722, intron 3 of 21)	33600	NM_139155	140766	Hs.352156	NM_080722	ENSG00000138316	ADAMTS14	-	ADAM metallopeptidase with thrombospondin type 1 motif 14	protein-coding
6.85-6	chr20	13288237	13288982	+	4543	NA	exon (NM_080826, exon 4 of 6)	exon (NM_080826, exon 4 of 6)	-48922	NR_040043	100505536	Hs.665253	NR_040043		ISM1-AS1	-	ISM1 antisense RNA 1	ncRNA
11.03-3	chr15	33984374	33984772	+	4542	NA	intron (NM_001320917, intron 1 of 1)	AluSp|SINE|Alu	16076	NM_012125	1133	Hs.584747	NM_012125	ENSG00000184984	CHRM5	HM5	cholinergic receptor muscarinic 5	protein-coding
5.54	chr5	157838850	157839143	+	4541	NA	intron (NM_001195556, intron 1 of 11)	AluJb|SINE|Alu	20149	NM_001195556	9685	Hs.644000	NM_014666	ENSG00000113282	CLINT1	CLINT|ENTH|EPN4|EPNR	clathrin interactor 1	protein-coding
12.03	chr5	8772880	8773260	+	4540	NA	Intergenic	Intergenic	-66662	NR_109932	101929284	Hs.403715	NR_109932		LINC02199	-	long intergenic non-protein coding RNA 2199	ncRNA
11.52	chr5	628369	629038	+	4539	NA	intron (NM_018140, intron 4 of 11)	intron (NM_018140, intron 4 of 11)	16363	NM_018140	55722	Hs.591741	NM_018140	ENSG00000112877	CEP72	-	centrosomal protein 72	protein-coding
6.05-4	chr22	29828826	29829787	+	4538	NA	intron (NM_001369940, intron 1 of 19)	L2a|LINE|L2	8968	NM_001369934	84164	Hs.731754	NM_032204	ENSG00000100325	ASCC2	ASC1p100|p100	activating signal cointegrator 1 complex subunit 2	protein-coding
6.02-4	chr15	32517080	32518726	+	4537	NA	Intergenic	Intergenic	15838	NR_036650	100288615	Hs.562620	NR_036650		WHAMMP1	WHDC1P1	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 1	pseudo
13.07-4	chr8	89362291	89362826	+	4536	NA	Intergenic	Intergenic	395153	NR_125822	101929709	Hs.651324	NR_125822	ENSG00000251136	LOC101929709	-	uncharacterized LOC101929709	ncRNA
5.88-3	chr2	133212816	133213392	+	4535	NA	intron (NM_207481, intron 5 of 17)	intron (NM_207481, intron 5 of 17)	-53091	NR_110294	101928161	Hs.661917	NR_110294	ENSG00000226953	NCKAP5-AS2	-	NCKAP5 antisense RNA 2	ncRNA
5.75	chr5	431919	432282	+	4534	NA	intron (NM_020731, intron 9 of 11)	intron (NM_020731, intron 9 of 11)	11060	NR_126522	116349	Hs.446702	NM_138464	ENSG00000221990	EXOC3-AS1	C5orf55	EXOC3 antisense RNA 1	ncRNA
9.54-2	chr10	119265302	119265847	+	4533	NA	intron (NM_005308, intron 1 of 15)	MLT1A|LTR|ERVL-MaLR	58003	NM_005308	2869	Hs.524625	NM_005308	ENSG00000198873	GRK5	FP2025|GPRK5	G protein-coupled receptor kinase 5	protein-coding
40.16	chr3	48335575	48335957	+	4532	NA	Intergenic	LTR17|LTR|ERV1	-7425	NM_001080525	646424	Hs.257687	NM_001080525	ENSG00000229453	SPINK8	-	serine peptidase inhibitor, Kazal type 8 (putative)	protein-coding
19.58	chr2	42403289	42403594	+	4531	NA	Intergenic	AluJb|SINE|Alu	-34484	NM_001319037	9167	Hs.339639	NM_004718	ENSG00000115944	COX7A2L	COX7AR|COX7RP|EB1|SIG81	cytochrome c oxidase subunit 7A2 like	protein-coding
7.95-5	chr17	81948105	81948452	+	4530	NA	Intergenic	Intergenic	-1045	NM_001145113	255275	Hs.729645	NM_001145113	ENSG00000185105	MYADML2	-	myeloid associated differentiation marker like 2	protein-coding
6.0-8	chr14	35323174	35323572	+	4529	NA	Intergenic	AluJo|SINE|Alu	30991	NM_002791	5687	Hs.446260	NM_002791	ENSG00000100902	PSMA6	IOTA|PROS27|p27K	proteasome subunit alpha 6	protein-coding
5.96-8	chr7	29498953	29499471	+	4528	NA	intron (NM_001293078, intron 2 of 4)	intron (NM_001293078, intron 2 of 4)	15396	NM_001293081	1124	Hs.654611	NM_004067	ENSG00000106069	CHN2	ARHGAP3|BCH|CHN2-3|RHOGAP3	chimerin 2	protein-coding
9.67-2	chr5	27009454	27009658	+	4527	NA	intron (NM_016279, intron 1 of 11)	MLT1I-int|LTR|ERVL-MaLR	29030	NM_016279	1007	Hs.272212	NM_016279	ENSG00000113100	CDH9	-	cadherin 9	protein-coding
11.5-2	chr7	76431788	76432322	+	4526	NA	intron (NM_001110354, intron 2 of 7)	AluJr|SINE|Alu	7105	NM_001110354	7784	Hs.656137	NM_007155	ENSG00000188372	ZP3	OOMD3|ZP3A|ZP3B|ZPC|Zp-3	zona pellucida glycoprotein 3	protein-coding
13.66	chr10	19974862	19975451	+	4525	NA	intron (NM_032812, intron 1 of 13)	HAL1|LINE|L1	158724	NM_032812	84898	Hs.99472	NM_032812	ENSG00000120594	PLXDC2	TEM7R	plexin domain containing 2	protein-coding
5.61-3	chr10	116909964	116910263	+	4524	NA	intron (NM_001127211, intron 14 of 16)	intron (NM_001127211, intron 14 of 16)	-60391	NM_001330164	259217	Hs.648448	NM_025015	ENSG00000165868	HSPA12A	-	heat shock protein family A (Hsp70) member 12A	protein-coding
6.87-5	chr11	16108885	16109415	+	4523	NA	intron (NM_033326, intron 7 of 15)	intron (NM_033326, intron 7 of 15)	-139529	NR_106721	102464826		NR_106721	ENSG00000284094	MIR6073	hsa-mir-6073	microRNA 6073	ncRNA
4.72	chr7	104324540	104325270	+	4522	NA	Intergenic	Intergenic	-3751	NM_199000	375612	Hs.659164	NM_199000	ENSG00000187416	LHFPL3	LHFPL4	LHFPL tetraspan subfamily member 3	protein-coding
25.87-2	chr17	79752786	79753143	+	4521	NA	Intergenic	Intergenic	22021	NM_178543	339221	Hs.114084	NM_178543	ENSG00000182156	ENPP7	ALK-SMase|E-NPP 7|NPP-7|NPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7	protein-coding
10.96-3	chr7	2174952	2175490	+	4520	NA	intron (NM_001013837, intron 10 of 18)	intron (NM_001013837, intron 10 of 18)	57724	NM_001013836	8379	Hs.654838	NM_003550	ENSG00000002822	MAD1L1	MAD1|PIG9|TP53I9|TXBP181	mitotic arrest deficient 1 like 1	protein-coding
5.97-12	chr7	116320510	116321058	+	4519	NA	Intergenic	AluSx1|SINE|Alu	-34057	NR_130922	102724434	Hs.667624	NR_130921	ENSG00000237870	LOC102724434	-	uncharacterized LOC102724434	ncRNA
32.32	chr18	3229978	3230207	+	4518	NA	Intergenic	L1ME3Cz|LINE|L1	-9984	NM_003803	8736	Hs.464469	NM_003803	ENSG00000101605	MYOM1	SKELEMIN	myomesin 1	protein-coding
14.45	chr20	31298831	31299116	+	4517	NA	Intergenic	L1MA1|LINE|L1	9612	NM_001037731	245930	Hs.580703	NM_001037731	ENSG00000215545	DEFB116	DEFB-16	defensin beta 116	protein-coding
7.89-8	chr11	87016788	87017874	+	4516	NA	Intergenic	AluY|SINE|Alu	-20603	NR_033149	65084	Hs.188591	NM_022918	ENSG00000166575	TMEM135	PMP52	transmembrane protein 135	protein-coding
11.64-2	chr22	19593358	19593733	+	4515	NA	Intergenic	MER66B|LTR|ERV1	-26706	NR_024381	150185	Hs.719752	NR_024381		LINC00895	-	long intergenic non-protein coding RNA 895	ncRNA
8.94-4	chr11	102815739	102816482	+	4514	NA	intron (NR_038390, intron 4 of 7)	L1PA7|LINE|L1	-17950	NM_002421	4312	Hs.83169	NM_002421	ENSG00000196611	MMP1	CLG|CLGN	matrix metallopeptidase 1	protein-coding
8.63	chr4	187913322	187913913	+	4513	NA	Intergenic	AluSx1|SINE|Alu	-82154	NM_174900	132625	Hs.335787	NM_174900	ENSG00000179059	ZFP42	REX-1|REX1|ZNF754|zfp-42	ZFP42 zinc finger protein	protein-coding
8.52-4	chr17	3436825	3437557	+	4512	NA	Intergenic	MER5A1|DNA|hAT-Charlie	-3350	NM_003554	8388	Hs.533931	NM_003554	ENSG00000127780	OR1E2	OR17-135|OR17-136|OR17-93|OR1E4|OR1E7|OST529	olfactory receptor family 1 subfamily E member 2	protein-coding
7.02-7	chr21	44739060	44739872	+	4511	NA	Intergenic	Intergenic	-27894	NM_001272037	54084	Hs.660703	NM_144991	ENSG00000175894	TSPEAR	C21orf29|DFNB98|ECTD14|TSP-EAR	thrombospondin type laminin G domain and EAR repeats	protein-coding
7.57-6	chr11	122966257	122967197	+	4510	NA	Intergenic	(TGTATC)n|Simple_repeat|Simple_repeat	15107	NM_001098169	390259	Hs.449687	NM_001098169	ENSG00000188909	BSX	BSX1	brain specific homeobox	protein-coding
16.72-3	chr11	96685098	96685332	+	4509	NA	Intergenic	Intergenic	176790	NR_135097	105369443	Hs.599377	NR_135097	ENSG00000256684	LINC02737	-	long intergenic non-protein coding RNA 2737	ncRNA
23.01	chr4	56450846	56451207	+	4508	NA	intron (NM_001079525, intron 7 of 9)	AluY|SINE|Alu	14766	NM_001079524	10606	Hs.518774	NM_006452	ENSG00000128050	PAICS	ADE2|ADE2H1|AIRC|PAIS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	protein-coding
6.31	chr2	70002005	70002219	+	4507	NA	intron (NR_033872, intron 7 of 10)	intron (NR_033872, intron 7 of 10)	-39847	NM_152792	151516	Hs.516253	NM_152792	ENSG00000244617	ASPRV1	MUNO|SASP|SASPase|Taps	aspartic peptidase retroviral like 1	protein-coding
11.48-2	chr7	90309806	90310120	+	4506	NA	intron (NM_001039706, intron 22 of 22)	intron (NM_001039706, intron 22 of 22)	-25260	NR_110085	101927446	Hs.734999	NR_110085	ENSG00000105793	LOC101927446	-	uncharacterized LOC101927446	ncRNA
24.71	chr7	50802788	50802997	+	4505	NA	Intergenic	Intergenic	-9439	NM_001371008								
5.99-12	chr9	80002191	80002520	+	4504	NA	intron (NR_121212, intron 3 of 4)	L1MEi|LINE|L1	27332	NR_121212	101927477	Hs.571630	NR_121212		LINC01507	XLOC_000303	long intergenic non-protein coding RNA 1507	ncRNA
12.68	chr3	99231993	99232281	+	4503	NA	Intergenic	Intergenic	-330442	NM_080927	131566	Hs.203691	NM_080927	ENSG00000057019	DCBLD2	CLCP1|ESDN	discoidin, CUB and LCCL domain containing 2	protein-coding
8.57	chr11	65373302	65373651	+	4502	NA	Intergenic	MER5A|DNA|hAT-Charlie	8495	NM_001300820	283130	Hs.661604	NM_182556	ENSG00000162241	SLC25A45	-	solute carrier family 25 member 45	protein-coding
9.89-7	chr14	69434238	69434617	+	4501	NA	intron (NM_001330185, intron 2 of 5)	AluSz6|SINE|Alu	35735	NM_018375	55334	Hs.432690	NM_018375	ENSG00000029364	SLC39A9	ZIP-9|ZIP9	solute carrier family 39 member 9	protein-coding
9.72-3	chr16	86488307	86489046	+	4500	NA	non-coding (NR_036444, exon 4 of 4)	non-coding (NR_036444, exon 4 of 4)	20184	NR_036444	400550	Hs.448825	NR_033925	ENSG00000268388	FENDRR	FOXF1-AS1|FOXF1AS1|TCONS_00024240|lincFOXF1|onco-lncRNA-21	FOXF1 adjacent non-coding developmental regulatory RNA	ncRNA
7.84-5	chr5	91194051	91194611	+	4499	NA	Intergenic	L2a|LINE|L2	120071	NR_103549	100505994	Hs.628363	NR_103548	ENSG00000248323	LUCAT1	SCAL1|SCAT5	lung cancer associated transcript 1	ncRNA
16.27	chr1	188614718	188615138	+	4498	NA	Intergenic	L1MA9|LINE|L1	1171300	NR_132374	106144535	Hs.568709	NR_132374		LINC01037	-	long intergenic non-protein coding RNA 1037	ncRNA
8.02-7	chr3	117717565	117718083	+	4497	NA	Intergenic	THE1B|LTR|ERVL-MaLR	-26899	NR_146652	105374057	Hs.518179	NR_146652	ENSG00000241213	LINC02024	-	long intergenic non-protein coding RNA 2024	ncRNA
6.56-3	chrY	16932131	16932478	+	4496	NA	Intergenic	L1PA7|LINE|L1	-568654	NR_028083	340618	Hs.434364	NR_028083		FAM41AY1	FAM41AY	family with sequence similarity 41 member A, Y-linked 1	ncRNA
9.57-2	chr1	31877871	31878198	+	4495	NA	Intergenic	Intergenic	59784	NM_001369859	8073	Hs.470477	NM_003479	ENSG00000184007	PTP4A2	HH13|HH7-2|HU-PP-1|OV-1|PRL-2|PRL2|PTP4A|PTPCAAX2|ptp-IV1a|ptp-IV1b	protein tyrosine phosphatase 4A2	protein-coding
12.24-3	chr1	238075436	238075784	+	4494	NA	Intergenic	THE1D-int|LTR|ERVL-MaLR	-184688	NM_021186	57829	Hs.136241	NM_021186	ENSG00000116996	ZP4	ZBP|ZP1|ZPB|Zp-4	zona pellucida glycoprotein 4	protein-coding
15.01-2	chr9	127494936	127495681	+	4493	NA	intron (NM_001190723, intron 20 of 24)	intron (NM_001190723, intron 20 of 24)	43053	NM_001005374	90678	Hs.495188	NM_138361	ENSG00000148356	LRSAM1	CMT2P|RIFLE|TAL	leucine rich repeat and sterile alpha motif containing 1	protein-coding
5.85-13	chr18	42324140	42324419	+	4492	NA	intron (NR_046457, intron 4 of 6)	AluJb|SINE|Alu	137611	NR_046174	284260	Hs.652819	NR_046174	ENSG00000267586	LINC00907	-	long intergenic non-protein coding RNA 907	ncRNA
5.97-11	chr20	24899886	24900406	+	4491	NA	Intergenic	Intergenic	-49123	NM_003650	8530	Hs.143212	NM_003650	ENSG00000077984	CST7	CMAP	cystatin F	protein-coding
6.61-4	chr11	119000790	119004511	+	4490	NA	TTS (NR_003040)	TTS (NR_003040)	943	NR_003040	649946	Hs.647213	NR_003040		RPL23AP64	RPL23A_25_1182	ribosomal protein L23a pseudogene 64	pseudo
8.88	chr6	19716444	19717203	+	4489	NA	Intergenic	AluSx1|SINE|Alu	87936	NR_134649	100506885	Hs.346489	NR_134649	ENSG00000228412	LOC100506885	-	uncharacterized LOC100506885	ncRNA
6.97-4	chr8	99082682	99083277	+	4488	NA	intron (NR_047582, intron 4 of 8)	L1PA4|LINE|L1	69713	NM_181661	157680	Hs.191540	NM_015243	ENSG00000132549	VPS13B	CHS1|COH1	vacuolar protein sorting 13 homolog B	protein-coding
14.48	chr17	4011207	4011543	+	4487	NA	intron (NM_015113, intron 52 of 54)	AluJb|SINE|Alu	34272	NR_146884	105371496	Hs.579239	NR_146884		LINC01975	-	long intergenic non-protein coding RNA 1975	ncRNA
5.89-13	chr7	76909226	76909785	+	4486	NA	Intergenic	Intergenic	-71317	NR_023383	441263	Hs.675888	NR_023383	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	PMS2L11	DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene	pseudo
16.34	chr17	21514922	21515137	+	4485	NA	Intergenic	MER4E1|LTR|ERV1	36649	NR_160801	339263	Hs.514016	NM_001113434	ENSG00000212719	LINC02693	C17orf51	long intergenic non-protein coding RNA 2693	ncRNA
20.2-2	chr1	226004915	226005560	+	4484	NA	Intergenic	AluSq2|SINE|Alu	-5894	NM_152608	163859	Hs.520192	NM_152608	ENSG00000143751	SDE2	C1orf55|dJ671D7.1	SDE2 telomere maintenance homolog	protein-coding
5.5-5	chr1	153963617	153964118	+	4483	NA	promoter-TSS (NM_001271961)	promoter-TSS (NM_001271961)	-226	NM_001271961	27173	Hs.7854	NM_014437	ENSG00000143570	SLC39A1	ZIP1|ZIRTL	solute carrier family 39 member 1	protein-coding
5.03-4	chr1	104457913	104458663	+	4482	NA	Intergenic	AluSx1|SINE|Alu	385265	NR_033990	100129138	Hs.514487	NR_033990	ENSG00000215869	LOC100129138	-	THAP domain containing 3 pseudogene	pseudo
7.6	chr10	95542741	95545091	+	4481	NA	intron (NM_001290295, intron 1 of 24)	L2b|LINE|L2	17455	NM_001290295	10580	Hs.38621	NM_006434	ENSG00000095637	SORBS1	CAP|FLAF2|R85FL|SH3D5|SH3P12|SORB1	sorbin and SH3 domain containing 1	protein-coding
5.9-3	chr3	46019048	46019494	+	4480	NA	3' UTR (NM_001024644, exon 2 of 2)	3' UTR (NM_001024644, exon 2 of 2)	8212	NM_005283	2829	Hs.128375	NM_005283	ENSG00000173578	XCR1	CCXCR1|GPR5	X-C motif chemokine receptor 1	protein-coding
20.73-2	chr22	35384599	35384815	+	4479	NA	intron (NM_002133, intron 2 of 4)	MIR|SINE|MIR	3611	NM_002133	3162	Hs.517581	NM_002133	ENSG00000100292	HMOX1	HMOX1D|HO-1|HSP32|bK286B10	heme oxygenase 1	protein-coding
6.4-4	chrX	36967690	36968186	+	4478	NA	Intergenic	L1M4a2|LINE|L1	-40421	NM_001013736	442444	Hs.535216	NM_001013736	ENSG00000198173	FAM47C	-	family with sequence similarity 47 member C	protein-coding
5.98-14	chr10	85424823	85425183	+	4477	NA	Intergenic	AluSx1|SINE|Alu	7769	NR_120669	101929646	Hs.116129	NR_120669		LINC02647	-	long intergenic non-protein coding RNA 2647	ncRNA
18.83-2	chr8	53082503	53082711	+	4476	NA	Intergenic	THE1B-int|LTR|ERVL-MaLR	142699	NM_005285	2831	Hs.248117	NM_005285	ENSG00000183729	NPBWR1	GPR7	neuropeptides B and W receptor 1	protein-coding
5.03-3	chr10	23903557	23903919	+	4475	NA	intron (NM_001098500, intron 1 of 18)	MER39|LTR|ERV1	209011	NM_001098500	56243	Hs.445885	NM_019590	ENSG00000120549	KIAA1217	ETL4|SKT	KIAA1217	protein-coding
19.7-2	chr4	80208586	80208785	+	4474	NA	Intergenic	Intergenic	11182	NM_001099403	56978	Hs.373642	NM_020226	ENSG00000152784	PRDM8	EPM10|KMT8D|PFM5	PR/SET domain 8	protein-coding
38.9	chr3	146890882	146891143	+	4473	NA	Intergenic	Intergenic	-30911	NR_135561	101927866	Hs.586116	NR_135560	ENSG00000242671	LINC02010	-	long intergenic non-protein coding RNA 2010	ncRNA
5.99-11	chr8	91985909	91986285	+	4472	NA	intron (NM_004349, intron 8 of 10)	intron (NM_004349, intron 8 of 10)	31583	NM_175636	862	Hs.368431	NM_004349	ENSG00000079102	RUNX1T1	AML1-MTG8|AML1T1|CBFA2T1|CDR|ETO|MTG8|ZMYND2	RUNX1 partner transcriptional co-repressor 1	protein-coding
7.75-2	chr15	31757477	31757727	+	4471	NA	intron (NR_038253, intron 2 of 7)	intron (NR_038253, intron 2 of 7)	113071	NM_001329907	161725	Hs.355236	NM_130901	ENSG00000169918	OTUD7A	C15orf16|C16ORF15|CEZANNE2|OTUD7	OTU deubiquitinase 7A	protein-coding
6.59-4	chr4	145776796	145777128	+	4470	NA	intron (NM_178835, intron 9 of 14)	intron (NM_178835, intron 9 of 14)	96758	NM_001080531	646603		NM_001080531	ENSG00000237136	C4orf51	-	chromosome 4 open reading frame 51	protein-coding
5.52-4	chr8	78220559	78221111	+	4469	NA	Intergenic	THE1B-int|LTR|ERVL-MaLR	-295505	NM_181839	5569	Hs.433700	NM_006823	ENSG00000171033	PKIA	PRKACN1	cAMP-dependent protein kinase inhibitor alpha	protein-coding
20.7	chr7	106042048	106042424	+	4468	NA	Intergenic	AluJb|SINE|Alu	70076	NM_182715	6856	Hs.80919	NM_006754	ENSG00000008282	SYPL1	H-SP1|SYPL	synaptophysin like 1	protein-coding
6.7-4	chr15	68413714	68414335	+	4467	NA	intron (NM_001004439, intron 1 of 29)	intron (NM_001004439, intron 1 of 29)	18139	NM_001004439	22801	Hs.436416	NM_012211	ENSG00000137809	ITGA11	HsT18964	integrin subunit alpha 11	protein-coding
24.72	chr17	12728208	12728765	+	4466	NA	intron (NM_001146312, intron 5 of 13)	AluSp|SINE|Alu	-22351	NR_104605	101928418	Hs.620346	NR_104605	ENSG00000227274	LOC101928418	-	uncharacterized LOC101928418	ncRNA
13.83-2	chr14	84812825	84813573	+	4465	NA	Intergenic	Intergenic	-458733	NR_145983	26843		NR_145983		SNORD3P3	RNU3P3|U3|U3.5|u3.7	small nucleolar RNA, C/D box 3 pseudogene 3	snoRNA
6.86-5	chr3	73309426	73310014	+	4464	NA	Intergenic	AluSg|SINE|Alu	124275	NM_001303142	23024	Hs.660347	NM_015009	ENSG00000121440	PDZRN3	LNX3|SEMACAP3|SEMCAP3	PDZ domain containing ring finger 3	protein-coding
