	id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status	eccID
287	ec288	chr5:72845035-72847534_-	2500	1	cyclic	49	150306	60.12	2501	Insertion	288
289	ec290	chr15:80255645-80260646_+	5002	1	cyclic	3	53906	10.78	5039	Insertion	290
290	ec291	chr6:97898596-97904815_-,chr6:97909337-97909692_-	6576	2	cyclic	31	155656	23.67	6585	Insertion	291
291	ec292	chr18:38395023-38409270_-	14248	1	cyclic	126	508601	35.7	14263	Insertion	292
292	ec293	chr7:73976648-73986591_-	9944	1	cyclic	200	647858	65.15	9950	Insertion	293
293	ec294	chr3:65814104-65829271_-	15168	1	cyclic	254	912224	60.14	15176	Insertion	294
294	ec295	chr11:21571319-21576211_-	4893	1	cyclic	66	201167	41.11	4900	Insertion	295
295	ec296	chr15:93577750-93580755_-	3006	1	cyclic	6	22819	7.59	3007	Insertion	296
296	ec297	chr15:13964627-13975222_-	10596	1	cyclic	74	155388	14.66	10601	Insertion	297
297	ec298	chr4:139445564-139453350_-	7787	1	cyclic	16	41243	5.3	7789	Insertion	298
298	ec299	chr14:87330372-87338274_-,chr14:87316287-87328968_-	20585	2	cyclic	142	496495	24.12	20305	Deletion	299
299	ec300	chr3:31075042-31078549_-	3508	1	cyclic	27	65981	18.81	3508	No_indel	300
300	ec301	chrX:167362119-167373343_-	11225	1	cyclic	33	84422	7.52	11228	Insertion	301
301	ec302	chr18:5160254-5161885_-	1632	1	cyclic	27	50317	30.83	1634	Insertion	302
302	ec303	chr16:23815117-23816668_-	1552	1	cyclic	11	26781	17.26	1552	No_indel	303
303	ec304	chr1:52292788-52298092_-	5305	1	cyclic	36	86811	16.36	5311	Insertion	304
304	ec305	chr7:25054899-25056175_-	1277	1	cyclic	14	21701	16.99	1278	Insertion	305
305	ec306	chr14:10416221-10421201_-	4981	1	cyclic	73	213831	42.93	4981	No_indel	306
306	ec307	chr3:82543326-82553423_-	10098	1	cyclic	20	94277	9.34	10521	Insertion	307
307	ec308	chr15:99707247-99712309_-	5063	1	cyclic	30	103733	20.49	5070	Insertion	308
308	ec309	chr17:57973727-57975273_-	1547	1	cyclic	135	314876	203.54	1548	Insertion	309
309	ec310	chr15:55071832-55073662_-	1831	1	cyclic	24	45755	24.99	1832	Insertion	310
310	ec311	chr9:106033683-106036906_-	3224	1	cyclic	16	85282	26.45	3218	Deletion	311
311	ec312	chr10:19857755-19859189_+	1435	1	cyclic	6	9541	6.65	1435	No_indel	312
312	ec313	chr10:85866019-85880043_-	14025	1	cyclic	239	737855	52.61	14029	Insertion	313
313	ec314	chr12:20451249-20459370_-	8122	1	cyclic	29	63236	7.79	8126	Insertion	314
314	ec315	chr3:37636258-37644235_-	7978	1	cyclic	128	498323	62.46	7979	Insertion	315
315	ec316	chr7:51923113-51946933_-	23821	1	cyclic	430	1364716	57.29	23847	Insertion	316
316	ec317	chr3:55211162-55218651_-	7490	1	cyclic	14	45244	6.04	7479	Deletion	317
317	ec318	chr6:94578169-94578765_-	597	1	cyclic	4	10966	18.37	597	No_indel	318
318	ec319	chr2:35328629-35331908_-	3280	1	cyclic	50	162770	49.62	3282	Insertion	319
319	ec320	chr11:94370469-94373541_-	3073	1	cyclic	22	67274	21.89	3073	No_indel	320
320	ec321	chr6:4807670-4819268_-	11599	1	cyclic	41	116043	10.0	11407	Deletion	321
321	ec322	chr19:22178599-22181681_-	3083	1	cyclic	56	128667	41.73	3083	No_indel	322
322	ec323	chr12:98324005-98341309_-	17305	1	cyclic	251	666859	38.54	17314	Insertion	323
323	ec324	chr11:10295329-10310160_-	14832	1	cyclic	140	486156	32.78	14840	Insertion	324
324	ec325	chrX:162235532-162238797_-	3266	1	cyclic	14	19521	5.98	3271	Insertion	325
325	ec326	chr18:67488456-67490155_-	1700	1	cyclic	18	55205	32.47	1700	No_indel	326
326	ec327	chr9:44813020-44823814_-	10795	1	cyclic	113	335194	31.05	10795	No_indel	327
327	ec328	chr10:128942903-128945577_-	2675	1	cyclic	50	173326	64.79	2680	Insertion	328
328	ec329	chr16:13195381-13206036_-	10656	1	cyclic	465	1527904	143.38	10656	No_indel	329
329	ec330	chr18:84786336-84789401_-	3066	1	cyclic	10	19658	6.41	3071	Insertion	330
330	ec331	chr4:125357303-125359099_-	1797	1	cyclic	19	69216	38.52	1806	Insertion	331
331	ec332	chr16:4838325-4843375_-	5051	1	cyclic	35	172007	34.05	5053	Insertion	332
332	ec333	chr3:145201028-145214366_-	13339	1	cyclic	121	506204	37.95	13389	Insertion	333
333	ec334	chr16:17816637-17826662_-	10026	1	cyclic	81	229525	22.89	10028	Insertion	334
334	ec335	chr4:16859250-16862737_+	3488	1	cyclic	4	17139	4.91	3491	Insertion	335
335	ec336	chr3:135596191-135597466_-	1276	1	cyclic	19	49566	38.84	1277	Insertion	336
336	ec337	chr1:151313598-151318217_-	4620	1	cyclic	6	27014	5.85	4620	No_indel	337
337	ec338	chr12:24657793-24668031_-	10239	1	cyclic	37	107579	10.51	10253	Insertion	338
338	ec339	chr6:24234575-24236445_+	1871	1	cyclic	47	90975	48.62	1871	No_indel	339
339	ec340	chr5:103754849-103758153_-	3305	1	cyclic	13	33635	10.18	3305	No_indel	340
340	ec341	chr11:75817624-75822138_-	4515	1	cyclic	13	28862	6.39	4519	Insertion	341
341	ec342	chr6:119357382-119367397_-	10016	1	cyclic	39	75128	7.5	10026	Insertion	342
342	ec343	chr12:52711845-52729868_-	18024	1	cyclic	631	2115579	117.38	18037	Insertion	343
343	ec344	chr6:32195202-32201227_-	6026	1	cyclic	15	41443	6.88	6028	Insertion	344
344	ec345	chr13:75347398-75357499_-	10102	1	cyclic	72	228204	22.59	10105	Insertion	345
345	ec346	chr12:52386589-52388620_-	2032	1	cyclic	6	22798	11.22	2033	Insertion	346
346	ec347	chr11:82554657-82571050_-	16394	1	cyclic	38	113852	6.94	16419	Insertion	347
347	ec348	chr15:9699844-9721530_-	21687	1	cyclic	472	1404238	64.75	21693	Insertion	348
348	ec349	chr8:105382473-105383258_-	786	1	cyclic	96	341616	434.63	786	No_indel	349
349	ec350	chr2:158406248-158415050_-	8803	1	cyclic	105	366831	41.67	8811	Insertion	350
350	ec351	chr13:104441878-104448503_-	6626	1	cyclic	90	205109	30.96	6634	Insertion	351
351	ec352	chr16:12799857-12801454_-	1598	1	cyclic	11	37425	23.42	1598	No_indel	352
352	ec353	chr15:39866257-39871154_-	4898	1	cyclic	137	314554	64.22	4900	Insertion	353
353	ec354	chr14:34396238-34397913_-	1676	1	cyclic	44	157347	93.88	1678	Insertion	354
354	ec355	chr1:70229578-70240247_-	10670	1	cyclic	422	1434742	134.47	10670	No_indel	355
355	ec356	chr15:52097942-52099654_-	1713	1	cyclic	8	35364	20.64	1713	No_indel	356
356	ec357	chr3:67547320-67551128_-	3809	1	cyclic	39	91255	23.96	3811	Insertion	357
357	ec358	chr3:39090522-39104637_-	14116	1	cyclic	293	946499	67.05	14123	Insertion	358
358	ec359	chr2:24332781-24335909_-	3129	1	cyclic	8	28135	8.99	3129	No_indel	359
359	ec360	chr8:64621982-64625693_-	3712	1	cyclic	35	66763	17.99	3711	Deletion	360
360	ec361	chr2:151962702-151967559_-	4858	1	cyclic	46	112698	23.2	4861	Insertion	361
361	ec362	chr5:66445362-66464319_-	18958	1	cyclic	148	530279	27.97	18996	Insertion	362
362	ec363	chr7:139135783-139137032_-	1250	1	cyclic	5	21718	17.37	1250	No_indel	363
363	ec364	chr15:57591955-57606968_-	15014	1	cyclic	136	372526	24.81	15017	Insertion	364
364	ec365	chr16:68170731-68175935_-	5205	1	cyclic	23	45514	8.74	5204	Deletion	365
365	ec366	chr8:124557020-124558551_-	1532	1	cyclic	18	22744	14.85	1531	Deletion	366
366	ec367	chr19:38410111-38414950_-	4840	1	cyclic	50	116176	24.0	4844	Insertion	367
367	ec368	chr12:106338861-106347650_-	8790	1	cyclic	62	165043	18.78	8794	Insertion	368
368	ec369	chr19:6157735-6159077_-	1343	1	cyclic	22	37294	27.77	1347	Insertion	369
369	ec370	chr11:113066056-113071473_-	5418	1	cyclic	14	24833	4.58	5412	Deletion	370
370	ec371	chr4:63482850-63484731_-	1882	1	cyclic	10	27618	14.67	1882	No_indel	371
371	ec372	chr3:131659265-131670343_-	11079	1	cyclic	80	225015	20.31	11082	Insertion	372
372	ec373	chrX:11801175-11804209_-	3035	1	cyclic	34	154791	51.0	3035	No_indel	373
373	ec374	chr15:80347497-80350361_-	2865	1	cyclic	67	197366	68.89	2863	Deletion	374
374	ec375	chr11:72183186-72189829_-	6644	1	cyclic	58	186356	28.05	6648	Insertion	375
375	ec376	chr19:5454107-5454968_-	862	1	cyclic	1	5178	6.01	862	No_indel	376
376	ec377	chr8:98290085-98299566_-,chr8:98274572-98282861_-	17772	2	cyclic	108	299861	16.87	17845	Insertion	377
377	ec378	chrX:68552479-68555311_-	2833	1	cyclic	45	112393	39.67	2834	Insertion	378
378	ec379	chr10:112357810-112369405_-	11596	1	cyclic	163	577524	49.8	11602	Insertion	379
379	ec380	chr11:42604339-42618289_-	13951	1	cyclic	487	1356410	97.23	13951	No_indel	380
380	ec381	chrX:6506542-6518116_-	11575	1	cyclic	60	125394	10.83	11587	Insertion	381
381	ec382	chr6:101762962-101776474_-	13513	1	cyclic	252	697806	51.64	13503	Deletion	382
382	ec383	chr10:76271884-76278092_-	6209	1	cyclic	15	60504	9.74	6217	Insertion	383
383	ec384	chr1:82901443-82905002_-	3560	1	cyclic	13	31425	8.83	3563	Insertion	384
384	ec385	chr11:84671175-84671725_-	551	1	cyclic	325	981977	1782.17	551	No_indel	385
385	ec386	chr16:38602626-38610236_-	7611	1	cyclic	64	230565	30.29	7613	Insertion	386
386	ec387	chr14:99581108-99601868_-	20761	1	cyclic	461	1455757	70.12	20665	Deletion	387
387	ec388	chr12:55300831-55303274_-	2444	1	cyclic	29	60556	24.78	2444	No_indel	388
388	ec389	chr17:59683894-59689936_-	6043	1	cyclic	27	49775	8.24	6049	Insertion	389
389	ec390	chr11:35257471-35261057_-	3587	1	cyclic	49	177515	49.49	3587	No_indel	390
390	ec391	chr1:49416999-49417731_-	733	1	cyclic	1	5814	7.93	734	Insertion	391
391	ec392	chr1:38177011-38196724_-	19714	1	cyclic	105	368003	18.67	20054	Insertion	392
392	ec393	chr9:56963637-56966342_-	2706	1	cyclic	10	16487	6.09	2705	Deletion	393
393	ec394	chr10:54531495-54537109_-	5615	1	cyclic	283	734840	130.87	5616	Insertion	394
394	ec395	chr6:93417243-93425922_-	8680	1	cyclic	9	73877	8.51	8723	Insertion	395
395	ec396	chr3:109149996-109163006_-	13011	1	cyclic	41	212815	16.36	13017	Insertion	396
396	ec397	chr5:109212848-109216666_-	3819	1	cyclic	27	63574	16.65	3822	Insertion	397
397	ec398	chrX:163742882-163752701_-	9820	1	cyclic	72	270983	27.6	9807	Deletion	398
398	ec399	chr4:95856484-95871266_-	14783	1	cyclic	30	155840	10.54	14782	Deletion	399
399	ec400	chr7:122954640-122967715_-	13076	1	cyclic	155	691674	52.9	13089	Insertion	400
400	ec401	chr8:45531032-45540783_-	9752	1	cyclic	273	769852	78.94	9759	Insertion	401
401	ec402	chr7:29467978-29477380_-	9403	1	cyclic	33	128363	13.65	9409	Insertion	402
402	ec403	chr5:90737574-90738871_-	1298	1	cyclic	4	9912	7.64	1293	Deletion	403
403	ec404	chr6:16751549-16759255_-	7707	1	cyclic	165	417881	54.22	7709	Insertion	404
404	ec405	chr3:135598813-135618232_-	19420	1	cyclic	523	1786122	91.97	19403	Deletion	405
405	ec406	chr18:34833870-34835110_-	1241	1	cyclic	252	586971	472.98	1243	Insertion	406
406	ec407	chr17:83806432-83809453_-	3022	1	cyclic	56	159823	52.89	3025	Insertion	407
407	ec408	chr13:114831780-114851094_-	19315	1	cyclic	78	285610	14.79	19322	Insertion	408
408	ec409	chr11:96373022-96375327_+	2306	1	cyclic	24	92522	40.12	2307	Insertion	409
409	ec410	chr1:177884175-177894719_-	10545	1	cyclic	42	148779	14.11	10546	Insertion	410
410	ec411	chr5:115694020-115695634_-	1615	1	cyclic	16	24562	15.21	1615	No_indel	411
411	ec412	chr11:103396294-103397038_-	745	1	cyclic	36	85005	114.1	748	Insertion	412
412	ec413	chr3:117119091-117120496_-	1406	1	cyclic	3	10161	7.23	1405	Deletion	413
413	ec414	chr3:69596324-69597618_-	1295	1	cyclic	160	354806	273.98	1296	Insertion	414
414	ec415	chr2:59503911-59505674_-	1764	1	cyclic	16	65687	37.24	1764	No_indel	415
415	ec416	chr1:182630117-182647078_-	16962	1	cyclic	144	522977	30.83	16974	Insertion	416
416	ec417	chr9:97089402-97102139_-	12738	1	cyclic	89	278616	21.87	12752	Insertion	417
417	ec418	chr8:101117361-101131134_-	13774	1	cyclic	88	278364	20.21	13783	Insertion	418
418	ec419	chrX:14709342-14710665_-	1324	1	cyclic	14	29050	21.94	1324	No_indel	419
419	ec420	chr8:87073289-87076546_-	3258	1	cyclic	5	14671	4.5	3253	Deletion	420
420	ec421	chr2:73746739-73749399_-	2661	1	cyclic	27	113839	42.78	2661	No_indel	421
421	ec422	chr9:22425488-22427987_-	2500	1	cyclic	217	473557	189.42	2501	Insertion	422
422	ec423	chr6:93686740-93703397_-	16658	1	cyclic	223	849909	51.02	16675	Insertion	423
423	ec424	chr3:144521383-144522620_-	1238	1	cyclic	3	14268	11.53	1236	Deletion	424
424	ec425	chr4:70834700-70842207_-	7508	1	cyclic	40	84526	11.26	7517	Insertion	425
425	ec426	chr6:134859617-134860684_-	1068	1	cyclic	133	306482	286.97	1068	No_indel	426
426	ec427	chr15:12154519-12160812_-	6294	1	cyclic	30	110529	17.56	6299	Insertion	427
427	ec428	chr1:167158153-167164619_-	6467	1	cyclic	22	86008	13.3	6470	Insertion	428
428	ec429	chr19:16601927-16619680_-	17754	1	cyclic	100	377656	21.27	17760	Insertion	429
429	ec430	chr18:36228142-36240676_-	12535	1	cyclic	330	1190628	94.98	12540	Insertion	430
430	ec431	chr13:63074056-63076422_-	2367	1	cyclic	15	60092	25.39	2369	Insertion	431
431	ec432	chr15:86847613-86879858_-	32246	1	cyclic	63	276318	8.57	32283	Insertion	432
432	ec433	chr1:106188554-106193373_-	4820	1	cyclic	50	159591	33.11	4821	Insertion	433
433	ec434	chr4:120670811-120671579_-	769	1	cyclic	5	18860	24.53	769	No_indel	434
434	ec435	chr1:167886017-167886229_-,chr2:146050165-146050809_-	858	2	cyclic	10	21384	24.92	864	Insertion	435
435	ec436	chr10:125205585-125210500_-	4916	1	cyclic	48	124389	25.3	4913	Deletion	436
436	ec437	chr2:19901105-19902170_-	1066	1	cyclic	33	123813	116.15	1066	No_indel	437
437	ec438	chr7:75892765-75895538_-	2774	1	cyclic	81	243851	87.91	2774	No_indel	438
438	ec439	chr6:148870182-148879618_-	9437	1	cyclic	60	196273	20.8	9451	Insertion	439
439	ec440	chr2:31290749-31295795_-	5047	1	cyclic	36	101270	20.07	5051	Insertion	440
440	ec441	chr1:58642487-58647543_-	5057	1	cyclic	50	159109	31.46	5058	Insertion	441
441	ec442	chr11:74877500-74886103_-	8604	1	cyclic	144	464646	54.0	8615	Insertion	442
442	ec443	chr4:115863515-115864260_-	746	1	cyclic	16	30266	40.57	747	Insertion	443
443	ec444	chr1:16643934-16649761_-	5828	1	cyclic	12	46683	8.01	5833	Insertion	444
444	ec445	chr10:42636060-42640375_-	4316	1	cyclic	473	1556121	360.55	4319	Insertion	445
445	ec446	chr8:61827715-61830973_-	3259	1	cyclic	15	42863	13.15	3262	Insertion	446
446	ec447	chr16:38308087-38309202_-	1116	1	cyclic	7	34614	31.02	1116	No_indel	447
447	ec448	chr11:88749194-88755048_-	5855	1	cyclic	179	500140	85.42	5865	Insertion	448
448	ec449	chr17:28274480-28284042_-	9563	1	cyclic	54	173795	18.17	9569	Insertion	449
449	ec450	chr13:74667526-74669504_-	1979	1	cyclic	15	50905	25.72	1979	No_indel	450
450	ec451	chr8:87911113-87912783_-	1671	1	cyclic	5	23194	13.88	1673	Insertion	451
451	ec452	chr9:56075593-56077044_-	1452	1	cyclic	13	50686	34.91	1451	Deletion	452
452	ec453	chr1:78654358-78675462_-	21105	1	cyclic	180	536368	25.41	21121	Insertion	453
453	ec454	chr1:125148204-125157501_-	9298	1	cyclic	26	50500	5.43	9305	Insertion	454
454	ec455	chr5:59818718-59821198_-	2481	1	cyclic	8	29888	12.05	2483	Insertion	455
455	ec456	chr3:141742042-141748747_-	6706	1	cyclic	80	200427	29.89	6708	Insertion	456
456	ec457	chr5:31665081-31670300_-	5220	1	cyclic	112	329103	63.05	5225	Insertion	457
457	ec458	chr10:129358812-129366435_-	7624	1	cyclic	18	32069	4.21	7653	Insertion	458
458	ec459	chr5:32805111-32811895_-	6785	1	cyclic	6	36001	5.31	6564	Deletion	459
459	ec460	chr4:109762050-109767442_-	5393	1	cyclic	58	147619	27.37	5410	Insertion	460
460	ec461	chr4:85204897-85208710_-	3814	1	cyclic	66	163327	42.82	3809	Deletion	461
461	ec462	chr15:74786233-74798939_-	12707	1	cyclic	50	201446	15.85	12711	Insertion	462
462	ec463	chr13:27253683-27260989_-	7307	1	cyclic	16	45041	6.16	7338	Insertion	463
463	ec464	chr17:25095933-25105265_-	9333	1	cyclic	83	250843	26.88	9340	Insertion	464
464	ec465	chr5:35572571-35584056_-	11486	1	cyclic	25	82240	7.16	11508	Insertion	465
465	ec466	chr2:104349611-104351965_-	2355	1	cyclic	29	112509	47.77	2355	No_indel	466
466	ec467	chr1:167055364-167060361_-	4998	1	cyclic	38	175651	35.14	4998	No_indel	467
467	ec468	chr6:72427170-72441046_-	13877	1	cyclic	32	151327	10.9	13895	Insertion	468
468	ec469	chr3:132198402-132208082_-	9681	1	cyclic	133	307193	31.73	9695	Insertion	469
469	ec470	chr4:139165964-139172111_-,chr4:139173379-139175736_-	8506	2	cyclic	40	138169	16.24	8512	Insertion	470
470	ec471	chr6:124459022-124481841_-	22820	1	cyclic	269	1032574	45.25	22832	Insertion	471
471	ec472	chr3:19832993-19834852_-	1860	1	cyclic	7	21755	11.7	1860	No_indel	472
472	ec473	chr8:114501161-114510002_-	8842	1	cyclic	88	275611	31.17	8842	No_indel	473
473	ec474	chr16:5494394-5495785_-	1392	1	cyclic	8	14175	10.18	1393	Insertion	474
474	ec475	chr15:4847726-4849231_-	1506	1	cyclic	21	62248	41.33	1506	No_indel	475
475	ec476	chr15:78866740-78868221_-	1482	1	cyclic	8	50476	34.06	1484	Insertion	476
476	ec477	chr7:81437102-81447165_-	10064	1	cyclic	14	66807	6.64	10071	Insertion	477
477	ec478	chr9:74788876-74790522_-	1647	1	cyclic	2	9689	5.88	1645	Deletion	478
478	ec479	chr7:138900736-138906892_-	6157	1	cyclic	67	183642	29.83	6159	Insertion	479
479	ec480	chr11:5272209-5286145_-	13937	1	cyclic	107	305984	21.95	13945	Insertion	480
480	ec481	chr11:62073914-62078365_-	4452	1	cyclic	5	21744	4.88	4462	Insertion	481
481	ec482	chr15:50799089-50802219_-	3131	1	cyclic	43	164210	52.45	3133	Insertion	482
482	ec483	chr5:35407292-35412162_-	4871	1	cyclic	50	163359	33.54	4873	Insertion	483
483	ec484	chr16:37033035-37034429_-	1395	1	cyclic	18	53466	38.33	1396	Insertion	484
484	ec485	chr3:48762047-48764045_-	1999	1	cyclic	8	16035	8.02	1999	No_indel	485
485	ec486	chr14:95001632-95022434_-	20803	1	cyclic	279	762841	36.67	19028	Deletion	486
486	ec487	chr12:28828137-28830994_-	2858	1	cyclic	25	93006	32.54	2861	Insertion	487
487	ec488	chr11:22978089-22984234_-	6146	1	cyclic	128	382835	62.29	6154	Insertion	488
488	ec489	chr13:50649457-50652466_-	3010	1	cyclic	97	205464	68.26	3012	Insertion	489
489	ec490	chr9:74791605-74824279_-	32675	1	cyclic	196	787475	24.1	32565	Deletion	490
490	ec491	chr2:118224464-118226351_-	1888	1	cyclic	8	19019	10.07	1892	Insertion	491
491	ec492	chr3:33334677-33336816_-	2140	1	cyclic	25	37259	17.41	2140	No_indel	492
492	ec493	chr11:72712966-72718849_-	5884	1	cyclic	375	926198	157.41	5891	Insertion	493
493	ec494	chr5:103109800-103115632_-	5833	1	cyclic	152	479214	82.16	5833	No_indel	494
494	ec495	chr1:194116841-194127794_-	10954	1	cyclic	143	536621	48.99	10962	Insertion	495
495	ec496	chr7:108857503-108857897_-	395	1	cyclic	9	68263	172.82	395	No_indel	496
496	ec497	chr9:15915139-15918504_-	3366	1	cyclic	30	88299	26.23	3367	Insertion	497
497	ec498	chr5:145280640-145295989_-	15350	1	cyclic	79	268533	17.49	15326	Deletion	498
498	ec499	chr13:57800744-57806074_-	5331	1	cyclic	105	272096	51.04	5335	Insertion	499
499	ec500	chr15:83392942-83395727_-	2786	1	cyclic	41	98599	35.39	2786	No_indel	500
500	ec501	chr17:37346760-37347170_-	411	1	cyclic	31	83400	202.92	411	No_indel	501
501	ec502	chr8:32164647-32173163_-	8517	1	cyclic	108	336976	39.57	8517	No_indel	502
502	ec503	chr17:67528554-67532293_-	3740	1	cyclic	137	368669	98.57	3740	No_indel	503
503	ec504	chr13:51111039-51126638_-	15600	1	cyclic	193	661480	42.4	15607	Insertion	504
504	ec505	chr6:125642235-125654592_-	12358	1	cyclic	203	742326	60.07	12366	Insertion	505
505	ec506	chr2:129243171-129244439_-	1269	1	cyclic	45	89790	70.76	1246	Deletion	506
506	ec507	chr13:91697112-91704958_-	7847	1	cyclic	94	301070	38.37	7850	Insertion	507
507	ec508	chr6:113954590-113955270_-	681	1	cyclic	36	76631	112.53	681	No_indel	508
508	ec509	chr4:140902179-140902491_-	313	1	cyclic	4	6210	19.84	317	Insertion	509
509	ec510	chr19:34132687-34140678_-	7992	1	cyclic	74	392887	49.16	7993	Insertion	510
510	ec511	chr3:83630155-83637928_-	7774	1	cyclic	180	588695	75.73	7774	No_indel	511
511	ec512	chr3:134962451-134965760_-	3310	1	cyclic	28	83575	25.25	3312	Insertion	512
512	ec513	chr15:71759419-71767368_-	7950	1	cyclic	84	338877	42.63	7948	Deletion	513
513	ec514	chr12:81936636-81939528_-	2893	1	cyclic	4	23155	8.0	2893	No_indel	514
514	ec515	chr12:93162141-93171320_-	9180	1	cyclic	83	313798	34.18	9187	Insertion	515
515	ec516	chr2:129632244-129684848_-	52605	1	cyclic	385	1337068	25.42	52626	Insertion	516
516	ec517	chr9:65192026-65195307_-	3282	1	cyclic	17	48020	14.63	3279	Deletion	517
517	ec518	chr4:103729102-103745711_-	16610	1	cyclic	167	552221	33.25	16643	Insertion	518
518	ec519	chr11:87269681-87272836_-	3156	1	cyclic	14	40878	12.95	3160	Insertion	519
519	ec520	chr1:190831442-190833235_-	1794	1	cyclic	3	10680	5.95	1794	No_indel	520
520	ec521	chr7:108644266-108649258_-	4993	1	cyclic	36	82554	16.53	4985	Deletion	521
521	ec522	chr5:88115888-88146362_-	30475	1	cyclic	443	1417940	46.53	30394	Deletion	522
522	ec523	chr3:27443488-27454377_-	10890	1	cyclic	104	380868	34.97	10897	Insertion	523
523	ec524	chr13:84011686-84023674_-	11989	1	cyclic	114	355459	29.65	11993	Insertion	524
524	ec525	chr19:3367132-3369365_-	2234	1	cyclic	131	298672	133.69	2234	No_indel	525
525	ec526	chr5:147914777-147923312_-	8536	1	cyclic	19	78912	9.24	8546	Insertion	526
526	ec527	chr14:57035525-57036276_-	752	1	cyclic	10	11885	15.8	752	No_indel	527
527	ec528	chr1:25010216-25019591_-	9376	1	cyclic	14	65001	6.93	9384	Insertion	528
528	ec529	chr3:145531907-145533992_-	2086	1	cyclic	8	27021	12.95	2089	Insertion	529
529	ec530	chr3:68442984-68447690_-	4707	1	cyclic	61	147962	31.43	4711	Insertion	530
530	ec531	chrX:36035991-36048051_-	12061	1	cyclic	15	96027	7.96	12070	Insertion	531
531	ec532	chr8:93741427-93750203_-	8777	1	cyclic	92	305991	34.86	8781	Insertion	532
532	ec533	chr15:77457645-77469973_-	12329	1	cyclic	194	610274	49.5	12338	Insertion	533
533	ec534	chr10:5671509-5679867_-	8359	1	cyclic	29	77620	9.29	8363	Insertion	534
534	ec535	chr1:63066287-63068500_-	2214	1	cyclic	105	238652	107.79	2216	Insertion	535
535	ec536	chr8:68010941-68013794_-	2854	1	cyclic	173	375627	131.61	2856	Insertion	536
536	ec537	chr19:6844014-6846911_-	2898	1	cyclic	20	36456	12.58	2901	Insertion	537
537	ec538	chr19:21175698-21181819_-	6122	1	cyclic	119	297986	48.67	6125	Insertion	538
