PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/MLOY4/ecc_pipe_result/cresil_result.analysis.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5.82-10	chr7	100326878	100327431	+	8316	NA	3' UTR (NM_028292, exon 14 of 14)	3' UTR (NM_028292, exon 14 of 14)	41634	NM_177161	320452	Mm.150294	NM_177161	ENSMUSG00000051048	P4ha3	D930031A02Rik	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	protein-coding
7.02-7	chr9	56673197	56674578	+	8315	NA	intron (NM_001361120, intron 3 of 4)	B1_Mus1|SINE|Alu	-38239	NM_001311076	235402	Mm.246605	NM_181074	ENSMUSG00000049556	Lingo1	4930471K13Rik|AV148400|LERN1|LINGO-1|Lrrn6a|UNQ201	leucine rich repeat and Ig domain containing 1	protein-coding
5.44-9	chr17	26792290	26792911	+	8314	NA	TTS (NM_172149)	TTS (NM_172149)	11521	NM_172149	224630	Mm.21795	NM_172149	ENSMUSG00000024191	Bnip1	2010005M06Rik|5930429G21Rik|Sec20	BCL2/adenovirus E1B interacting protein 1	protein-coding
17.72-2	chr13	22688740	22689179	+	8313	NA	Intergenic	ERVB2_1-I_MM-int|LTR|ERVK	37663	NM_001166709	432735	Mm.480282	NM_001166709	ENSMUSG00000084136	Vmn1r207-ps	Gm11312|Vmn1r207	vomeronasal 1 receptor 207, pseudogene	protein-coding
7.93-16	chr1	190051147	190051751	+	8312	NA	Intergenic	L2a|LINE|L2	118066	NM_001360827	19130	Mm.132579	NM_008937	ENSMUSG00000010175	Prox1	A230003G05Rik|PROX-1	prospero homeobox 1	protein-coding
10.01-4	chr3	123981573	123982472	+	8311	NA	Intergenic	CT-rich|Low_complexity|Low_complexity	-291170	NR_121616	83398	Mm.443908	NM_031186	ENSMUSG00000027977	Ndst3	4921531K01Rik|4930511P15Rik|N-HSST 3|NDST-3	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	protein-coding
7.99-10	chr7	82446495	82447237	+	8310	NA	intron (NM_001190374, intron 5 of 29)	L1_Mus3|LINE|L1	111172	NM_001190374	269959	Mm.65306	NM_001190374	ENSMUSG00000070469	Adamtsl3	9230119C12Rik|C130057K09|mKIAA1233	ADAMTS-like 3	protein-coding
4.98-14	chr8	96885779	96886013	+	8309	NA	Intergenic	B1F1|SINE|Alu	-997495	NM_010325	14719	Mm.230169	NM_010325	ENSMUSG00000031672	Got2	AL022787|FABP-pm|Got-2|Kyat4|mAspAT	glutamatic-oxaloacetic transaminase 2, mitochondrial	protein-coding
8.21-7	chr8	36540227	36544829	+	8308	NA	Intergenic	Intergenic	53337	NM_176952	319582	Mm.180924	NM_176952	ENSMUSG00000039620	Trmt9b	6430573F11Rik|Kiaa1456|TRM9L	tRNA methyltransferase 9B	protein-coding
6.03-11	chr3	5302705	5303054	+	8307	NA	intron (NM_001368671, intron 3 of 10)	L1_Mus3|LINE|L1	81683	NM_001368671	80892	Mm.41522	NM_030708	ENSMUSG00000025255	Zfhx4	A930021B15|C130041O22Rik|Zfh-4|Zfh4	zinc finger homeodomain 4	protein-coding
8.25-7	chr3	96154046	96154819	+	8306	NA	intron (NM_001025613, intron 12 of 12)	MTD|LTR|ERVL-MaLR	-7538	NM_181409	194126	Mm.268536	NM_181409	ENSMUSG00000045934	Mtmr11	AI035306|BC051083|Cra	myotubularin related protein 11	protein-coding
5.89-11	chr11	31553629	31554943	+	8305	NA	Intergenic	Intergenic	117576	NM_001024919	69556	Mm.34183	NM_001024919	ENSMUSG00000044502	Bod1	2310022M17Rik|BOD2.1|Fam44b	biorientation of chromosomes in cell division 1	protein-coding
5.96-26	chr12	70921733	70926325	+	8304	NA	Intergenic	IAPEz-int|LTR|ERVK	-13828	NM_019785	56444	Mm.29317	NM_019785	ENSMUSG00000021076	Actr10	Actr11|Arp11	ARP10 actin-related protein 10	protein-coding
51.0-2	chr3	93034576	93034792	+	8303	NA	Intergenic	Lx8|LINE|L1	-15623	NM_025420	66203	Mm.292457	NM_025420	ENSMUSG00000027912	Lce1m	1110059L13Rik|AI131654|Lce5a|Sprrl10	late cornified envelope 1M	protein-coding
6.0-19	chr3	8491219	8491582	+	8302	NA	Intergenic	Intergenic	-18127	NM_025285	20257	Mm.29580	NM_025285	ENSMUSG00000027500	Stmn2	AI159727|SCG10|Scgn10|Stmb2	stathmin-like 2	protein-coding
9.75-8	chr14	45049377	45049755	+	8301	NA	Intergenic	Intergenic	61455	NM_008964	19217	Mm.4630	NM_008964	ENSMUSG00000037759	Ptger2	EP2|Ptgerep2	prostaglandin E receptor 2 (subtype EP2)	protein-coding
19.6-2	chr9	62720702	62721275	+	8300	NA	intron (NM_176922, intron 2 of 29)	intron (NM_176922, intron 2 of 29)	43133	NM_176922	319480	Mm.34883	NM_176922	ENSMUSG00000032243	Itga11	4732459H24Rik	integrin alpha 11	protein-coding
9.8-7	chr10	37145468	37146249	+	8299	NA	Intergenic	Intergenic	-6932	NM_008538	17118	Mm.30059	NM_008538	ENSMUSG00000069662	Marcks	Macs|PKCSL	myristoylated alanine rich protein kinase C substrate	protein-coding
5.89-10	chr2	61816149	61817621	+	8298	NA	Intergenic	Intergenic	12432	NM_009322	21375	Mm.308525	NM_009322	ENSMUSG00000035033	Tbr1	-	T-box brain gene 1	protein-coding
5.81-3	chr7	80206766	80207309	+	8297	NA	intron (NM_013659, intron 2 of 14)	ID_B1|SINE|B4	8596	NM_001360135	20352	Mm.275909	NM_013659	ENSMUSG00000030539	Sema4b	SemC|Semac|mKIAA1745	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B	protein-coding
6.92-8	chr8	115903923	115905142	+	8296	NA	Intergenic	Intergenic	-197638	NM_001025577	17132	Mm.275549	NM_001025577	ENSMUSG00000055435	Maf	2810401A20Rik|A230108G15Rik|AW047063|c-maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	protein-coding
7.95-18	chr4	101047304	101047944	+	8295	NA	Intergenic	ID_B1|SINE|B4	-21414	NM_183024	242570	Mm.185636	NM_183024	ENSMUSG00000035275	Raver2	A430091O22Rik	ribonucleoprotein, PTB-binding 2	protein-coding
13.49-3	chr5	136213501	136214804	+	8294	NA	Intergenic	Intergenic	-15198	NM_025774	66801	Mm.425295	NM_025774	ENSMUSG00000039737	Prkrip1	8430424D23Rik|C114	Prkr interacting protein 1 (IL11 inducible)	protein-coding
8.38-7	chr15	84448189	84449810	+	8293	NA	Intergenic	Intergenic	-1902	NM_001163145	72301	Mm.275387	NM_001163145	ENSMUSG00000062760	Shisal1	1810041L15Rik|Kiaa1644	shisa like 1	protein-coding
8.9-5	chr7	54449174	54449559	+	8292	NA	Intergenic	Intergenic	-385879	NM_178705	233271	Mm.387344	NM_178705	ENSMUSG00000063297	Luzp2	9330154K17Rik|D130073E01	leucine zipper protein 2	protein-coding
5.91-11	chr1	152595391	152595645	+	8291	NA	intron (NM_001346119, intron 2 of 17)	intron (NM_001346119, intron 2 of 17)	29699	NM_016846	19731	Mm.245270	NM_016846	ENSMUSG00000026482	Rgl1	Rgl|mKIAA0959	ral guanine nucleotide dissociation stimulator,-like 1	protein-coding
5.91-12	chr1	40382883	40383709	+	8291	NA	Intergenic	Intergenic	-46274	NM_001294171	17082	Mm.289824	NM_010743	ENSMUSG00000026069	Il1rl1	DER4|Fit-1|Ly84|ST2L|St2|St2-rs1|T1|T1/ST2	interleukin 1 receptor-like 1	protein-coding
5.91-13	chr1	43239133	43239578	+	8291	NA	Intergenic	Intergenic	-42594	NM_001289533	14200	Mm.6799	NM_010212	ENSMUSG00000008136	Fhl2	FHL-2|SLIM-3|SLIM3	four and a half LIM domains 2	protein-coding
16.58-2	chr9	34687889	34689759	+	8290	NA	intron (NM_001190912, intron 1 of 15)	intron (NM_001190912, intron 1 of 15)	200093	NM_001190914	67703	Mm.220710	NM_026324	ENSMUSG00000032036	Kirrel3	1500010O20Rik|2900036G11Rik|NEPH2|SST4|mKIAA1867	kirre like nephrin family adhesion molecule 3	protein-coding
19.65-3	chr12	113129140	113129935	+	8289	NA	intron (NM_001364622, intron 9 of 20)	intron (NM_001364622, intron 9 of 20)	-10699	NM_024223	68337	Mm.133825	NM_024223	ENSMUSG00000006356	Crip2	0610010I23Rik|AW743261|C77570|CRP2|CRP4|Crp|ESP1|Hlp	cysteine rich protein 2	protein-coding
10.21-3	chr15	11425492	11426488	+	8288	NA	Intergenic	Intergenic	-26332	NM_033074	110960	Mm.286061	NM_033074	ENSMUSG00000022241	Tars	D15Wsu59e|ThrRS	threonyl-tRNA synthetase	protein-coding
6.26-8	chr8	77829821	77830526	+	8287	NA	Intergenic	Intergenic	-105721	NM_010332	13617	Mm.283168	NM_010332	ENSMUSG00000031616	Ednra	AEA001|ET-AR|ETa|Gpcr10|Mhdaaea1	endothelin receptor type A	protein-coding
9.89-11	chr7	131543170	131544213	+	8286	NA	intron (NM_008257, intron 1 of 1)	CpG-13647	728	NM_008257	15373	Mm.323562	NM_008257	ENSMUSG00000040148	Hmx3	Nkx-5.1|Nkx5-1|Nkx5.1	H6 homeobox 3	protein-coding
24.99-3	chr6	126815363	126815743	+	8285	NA	Intergenic	Intergenic	33591	NM_025358	66108	Mm.29939	NM_025358	ENSMUSG00000000399	Ndufa9	1010001N11Rik	NADH:ubiquinone oxidoreductase subunit A9	protein-coding
5.94-13	chr11	99348260	99349266	+	8284	NA	exon (NM_010666, exon 5 of 8)	exon (NM_010666, exon 5 of 8)	2355	NM_010666	16675	Mm.440476	NM_010666	ENSMUSG00000017588	Krt27	CK-27|Krt1-c29|mIRSa3.1|stpm	keratin 27	protein-coding
23.76	chr2	26477082	26478399	+	8283	NA	intron (NM_008714, intron 12 of 33)	intron (NM_008714, intron 12 of 33)	-7621	NR_105962	102465602		NR_105962	ENSMUSG00000098548	Mir6996	Gm27531|mmu-mir-6996	microRNA 6996	ncRNA
4.67-5	chr6	81117598	81127831	+	8282	NA	Intergenic	L1Md_A|LINE|L1	772949	NR_106091	102465711		NR_106091	ENSMUSG00000106154	Mir7232	mmu-mir-7232	microRNA 7232	ncRNA
8.14-10	chr8	72171114	72172224	+	8281	NA	intron (NM_023126, intron 3 of 7)	B1F1|SINE|Alu	10469	NM_023126	17274	Mm.162811	NM_023126	ENSMUSG00000003037	Rab8a	AA409338|Mel	RAB8A, member RAS oncogene family	protein-coding
9.54-4	chr3	19921398	19922505	+	8280	NA	Intergenic	Intergenic	27080	NR_027985	70808	Mm.427103	NR_027985	ENSMUSG00000048106	4632415L05Rik	AI662792	RRS1 ribosome biogenesis regulator homolog pseudogene	pseudo
9.54-5	chr6	100785367	100785743	+	8280	NA	intron (NM_198612, intron 4 of 6)	B2_Mm1t|SINE|B2	-48083	NM_182939	232314	Mm.27223	NM_182939	ENSMUSG00000052144	Ppp4r2	BE691708|C230060M08Rik	protein phosphatase 4, regulatory subunit 2	protein-coding
4.41-4	chr15	73611106	73617871	+	8279	NA	intron (NM_001033219, intron 1 of 7)	B1F|SINE|Alu	2836	NM_001357747	106068	Mm.212813	NM_001033219	ENSMUSG00000079020	Slc45a4	9330175B01Rik|AW552276	solute carrier family 45, member 4	protein-coding
6.0-18	chr4	130700490	130702432	+	8278	NA	intron (NM_001356566, intron 3 of 17)	intron (NM_001356566, intron 3 of 17)	38104	NM_001356564	80912	Mm.440206	NM_030722	ENSMUSG00000028580	Pum1	AA517475|Pumm|mKIAA0099	pumilio RNA-binding family member 1	protein-coding
8.26-5	chr18	21390353	21393506	+	8277	NA	Intergenic	Intergenic	-91790	NM_001033445	381126	Mm.312276	NM_001033445	ENSMUSG00000042680	Garem1	C86169|Fam59a|Garem|Gm944|mKIAA4238	GRB2 associated regulator of MAPK1 subtype 1	protein-coding
35.3	chr16	45473415	45474474	+	8276	NA	intron (NM_001005854, intron 1 of 4)	ERVB2_1A-I_MM-int|LTR|ERVK	19025	NM_001005854	208166	Mm.451852	NM_001005854	ENSMUSG00000053182	Gm609	Gm1749|isec1	predicted gene 609	protein-coding
23.74-2	chr19	60471033	60471413	+	8275	NA	Intergenic	ORR1G|LTR|ERVL-MaLR	-2919	NM_201615	226278	Mm.377241	NM_201615	ENSMUSG00000045052	Prlhr	Gm339|Gpr10|Gr3|Prrpr	prolactin releasing hormone receptor	protein-coding
10.98-4	chr19	10760548	10761054	+	8274	NA	intron (NR_027805, intron 1 of 3)	intron (NR_027805, intron 1 of 3)	19854	NR_027805	403202	Mm.34482	NM_207529	ENSMUSG00000067577	A430093F15Rik	Gm674	RIKEN cDNA A430093F15 gene	ncRNA
29.21	chr2	142505213	142505762	+	8273	NA	Intergenic	Intergenic	395977	NM_001081133	16558	Mm.251934	NM_001081133	ENSMUSG00000038844	Kif16b	8430434E15Rik|AA623607|AI789011|C80253|C80902|mKIAA1590	kinesin family member 16B	protein-coding
5.91-10	chr5	64794535	64795022	+	8272	NA	Intergenic	Intergenic	-8745	NM_008453	16599	Mm.392759	NM_008453	ENSMUSG00000029178	Klf3	9930027G08Rik|AL024007|Bklf|Tef-2	Kruppel-like factor 3 (basic)	protein-coding
9.97-4	chr14	5859370	5860481	+	8271	NA	Intergenic	Intergenic	-51986	NM_001291094	100041515	Mm.443041	NM_001205306	ENSMUSG00000096629	Gm3383	-	predicted gene 3383	protein-coding
10.8-4	chr19	52206988	52207356	+	8270	NA	Intergenic	Intergenic	-57125	NM_008386	16333	Mm.46269	NM_008386	ENSMUSG00000035804	Ins1	Ins-1|Ins2-rs1	insulin I	protein-coding
11.94-7	chr17	71904532	71905032	+	8269	NA	intron (NM_007439, intron 14 of 28)	intron (NM_007439, intron 14 of 28)	122835	NM_030179	78785	Mm.196382	NM_030179	ENSMUSG00000024059	Clip4	1700024K14Rik|1700074B05Rik|4833417L20Rik|5830409B12Rik|Rsnl2	CAP-GLY domain containing linker protein family, member 4	protein-coding
21.66-2	chr6	148464915	148465499	+	8268	NA	Intergenic	Intergenic	-20855	NM_001347518	387314	Mm.137858	NM_198967	ENSMUSG00000030306	Tmtc1	Arg99|BC023818	transmembrane and tetratricopeptide repeat containing 1	protein-coding
11.95-5	chr9	99596258	99597573	+	8267	NA	Intergenic	Intergenic	-15587	NM_001077424	333424	Mm.297753	NM_001077424	ENSMUSG00000037953	A4gnt	AV080780|Alpha4gnt|Gm798	alpha-1,4-N-acetylglucosaminyltransferase	protein-coding
5.98-22	chr4	65973609	65975569	+	8266	NA	intron (NM_207109, intron 6 of 22)	(TC)n|Simple_repeat|Simple_repeat	369603	NM_053084	69807	Mm.22786	NM_053084	ENSMUSG00000051675	Trim32	1810045E12Rik|3f3|BBS11|Zfp117	tripartite motif-containing 32	protein-coding
4.82-5	chr15	55741593	55743506	+	8265	NA	intron (NM_016667, intron 3 of 6)	L1_Mus1|LINE|L1	164400	NM_016667	20649	Mm.309425	NM_016667	ENSMUSG00000060429	Sntb1	-	syntrophin, basic 1	protein-coding
11.79-4	chr16	23598196	23599106	+	8264	NA	Intergenic	RLTR40|LTR|ERVK	-11268	NM_023386	67775	Mm.475107	NM_023386	ENSMUSG00000033355	Rtp4	5830458K16Rik|Ifrg28	receptor transporter protein 4	protein-coding
5.97-20	chr5	41900072	41901794	+	8263	NA	Intergenic	Intergenic	9591	NR_105842	102465225		NR_105842	ENSMUSG00000098264	Mir6414	Gm27518|mmu-mir-6414	microRNA 6414	ncRNA
28.91	chr7	139802048	139802520	+	8262	NA	Intergenic	MIR3|SINE|MIR	23266	NR_105827	102465215		NR_105827	ENSMUSG00000098619	Mir6401	Gm27442|mmu-mir-6401	microRNA 6401	ncRNA
6.45-6	chr18	5396952	5401751	+	8261	NA	Intergenic	Intergenic	-64544	NM_001360447	240186	Mm.118257	NM_178722	ENSMUSG00000050945	Zfp438	9430031G09|9430091M14Rik|B830013J05Rik	zinc finger protein 438	protein-coding
9.88-8	chr5	52484100	52484859	+	8260	NA	Intergenic	Intergenic	-12936	NM_001256059	100503884	Mm.332379	NM_001256059	ENSMUSG00000045790	Ccdc149	Gm447	coiled-coil domain containing 149	protein-coding
40.34	chr5	121837245	121837758	+	8259	NA	promoter-TSS (NM_001306128)	promoter-TSS (NM_001306128)	-642	NM_001306127	16923	Mm.65493	NM_008507	ENSMUSG00000042594	Sh2b3	AI429800|Lnk	SH2B adaptor protein 3	protein-coding
6.87-6	chr18	5002590	5002864	+	8258	NA	Intergenic	Intergenic	-43862	NM_001347449	225115	Mm.136791	NM_153153	ENSMUSG00000024236	Svil	AU024053|B430302E16Rik	supervillin	protein-coding
9.37-2	chr10	81551518	81553467	+	8257	NA	Intergenic	Intergenic	-6952	NM_010347	14797	Mm.180013	NM_010347	ENSMUSG00000054452	Tle5	AL024115|Aes|Esp1|Grg|Grg-5|Grg5	TLE family member 5, transcriptional modulator	protein-coding
9.47-5	chr4	119572272	119574697	+	8256	NA	exon (NM_001357177, exon 3 of 13)	exon (NM_001357177, exon 3 of 13)	31148	NM_001357177	230700	Mm.259227	NM_172699	ENSMUSG00000032998	Foxj3	C330039G02Rik|Fhd6	forkhead box J3	protein-coding
5.17-9	chr1	67702075	67704198	+	8255	NA	Intergenic	Intergenic	580109	NM_001080809	227231	Mm.343942	NM_001080809	ENSMUSG00000025991	Cps1	4732433M03Rik|CPS|D1Ucla3	carbamoyl-phosphate synthetase 1	protein-coding
20.33	chr4	123264224	123265264	+	8254	NA	Intergenic	MER5A|DNA|hAT-Charlie	-18167	NM_130881	230721	Mm.277091	NM_130881	ENSMUSG00000011257	Pabpc4	-	poly(A) binding protein, cytoplasmic 4	protein-coding
4.0-2	chr2	120001713	120013194	+	8253	NA	intron (NM_001355293, intron 2 of 30)	intron (NM_001355293, intron 2 of 30)	-10064	NR_106125	102466842		NR_106125	ENSMUSG00000098632	Mir7665	Gm27478|mmu-mir-7665	microRNA 7665	ncRNA
5.3-7	chr3	97299173	97310050	+	8252	NA	Intergenic	RSINE1|SINE|B4	-77247	NM_029933	77578	Mm.226175	NM_029933	ENSMUSG00000038256	Bcl9	2610202E01Rik|8030475K17Rik|A330041G23Rik|Gm130	B cell CLL/lymphoma 9	protein-coding
5.05-5	chr4	55768307	55768644	+	8251	NA	Intergenic	MIRb|SINE|MIR	-236000	NM_010637	16600	Mm.4325	NM_010637	ENSMUSG00000003032	Klf4	EZF|Gklf|Zie	Kruppel-like factor 4 (gut)	protein-coding
16.6-3	chr16	59073430	59076048	+	8250	NA	exon (NM_146397, exon 1 of 1)	exon (NM_146397, exon 1 of 1)	339	NM_146397	258392	Mm.377476	NM_146397	ENSMUSG00000064006	Olfr190	MOR183-4	olfactory receptor 190	protein-coding
12.0-8	chr4	135885443	135886501	+	8249	NA	Intergenic	Intergenic	-9217	NM_009924	12802	Mm.297251	NM_009924	ENSMUSG00000062585	Cnr2	CB-2|CB2|CB2-R	cannabinoid receptor 2 (macrophage)	protein-coding
13.78-3	chr19	44156087	44156488	+	8248	NA	intron (NM_181422, intron 4 of 14)	intron (NM_181422, intron 4 of 14)	-9841	NM_028607	73689	Mm.124685	NM_028607	ENSMUSG00000057506	Bloc1s2	2410089B13Rik|BLOS2|Bloc1s2a	biogenesis of lysosomal organelles complex-1, subunit 2	protein-coding
9.98-5	chr3	74857174	74857855	+	8247	NA	Intergenic	L1MA8|LINE|L1	286258	NM_001310529	213234	Mm.80075	NM_172515	ENSMUSG00000034151	Zbbx	4931432L23	zinc finger, B-box domain containing	protein-coding
11.91-7	chr16	33143540	33143932	+	8246	NA	Intergenic	Intergenic	38375	NR_035469	100316698		NR_035469	ENSMUSG00000088860	Mir1947	mir-1947|mmu-mir-1947	microRNA 1947	ncRNA
4.51-6	chr11	88985224	88986714	+	8245	NA	intron (NM_016706, intron 5 of 6)	RLTR17B_Mm|LTR|ERVK	12034	NM_016706	12812	Mm.268004	NM_016706	ENSMUSG00000033983	Coil	C79982|Cln80|p80|p80-coilin	coilin	protein-coding
7.94-9	chr15	99846053	99847359	+	8244	NA	intron (NM_001113545, intron 1 of 10)	intron (NM_001113545, intron 1 of 10)	-26557	NM_023063	65970	Mm.33207	NM_023063	ENSMUSG00000023022	Lima1	Eplin	LIM domain and actin binding 1	protein-coding
11.36-4	chr18	19715623	19716476	+	8243	NA	Intergenic	L1Md_F3|LINE|L1	286048	NM_001291809	13507	Mm.89935	NM_007882	ENSMUSG00000059898	Dsc3	5430426I24Rik	desmocollin 3	protein-coding
9.14-7	chr6	133850049	133850614	+	8242	NA	intron (NM_010594, intron 3 of 3)	(CAAAA)n|Simple_repeat|Simple_repeat	3336	NM_010594	16483	Mm.13052	NM_010594	ENSMUSG00000032758	Kap	AW146435|FKSG22	kidney androgen regulated protein	protein-coding
13.55-5	chr16	38100883	38101633	+	8241	NA	intron (NM_001347232, intron 1 of 11)	MTB|LTR|ERVL-MaLR	-11998	NR_033221	414072	Mm.483602	NR_033221		BC031361	-	cDNA sequence BC031361	ncRNA
8.95-10	chr1	135504145	135505171	+	8240	NA	intron (NM_173437, intron 3 of 28)	intron (NM_173437, intron 3 of 28)	-49975	NR_049188	100885827		NR_049188	ENSMUSG00000093515	Mir1231	Gm23720|mir-1231|mmu-mir-1231	microRNA 1231	ncRNA
6.54-6	chr19	32025513	32027247	+	8239	NA	intron (NM_018830, intron 10 of 23)	intron (NM_018830, intron 10 of 23)	76760	NM_018830	54447	Mm.491229	NM_018830	ENSMUSG00000024887	Asah2	AI585898	N-acylsphingosine amidohydrolase 2	protein-coding
5.75-6	chr2	31652015	31655458	+	8238	NA	intron (NM_001123362, intron 4 of 4)	RSINE1|SINE|B4	13699	NM_001123362	381359	Mm.379512	NM_001123362	ENSMUSG00000079466	Prdm12	Gm998	PR domain containing 12	protein-coding
8.43-7	chr15	31139035	31146850	+	8237	NA	Intergenic	Intergenic	-81443	NM_146057	223453	Mm.222867	NM_146057	ENSMUSG00000039168	Dap	4921531N22Rik|AI789753|AU040360	death-associated protein	protein-coding
6.99-5	chr13	54525772	54526802	+	8236	NA	exon (NM_176987, exon 2 of 10)	exon (NM_176987, exon 2 of 10)	22482	NM_176987	319719	Mm.376151	NM_176987	ENSMUSG00000043183	Simc1	4732471D19Rik	SUMO-interacting motifs containing 1	protein-coding
12.0-7	chr1	185961382	185962175	+	8235	NA	intron (NR_030555, intron 5 of 6)	ID4|SINE|ID	155532	NM_146106	226791	Mm.257116	NM_146106	ENSMUSG00000039246	Lyplal1	BC027340|Q96AVO	lysophospholipase-like 1	protein-coding
10.79-3	chr18	41349632	41350385	+	8234	NA	Intergenic	MTA_Mm|LTR|ERVL-MaLR	601186	NM_029942	77619	Mm.30649	NM_029942	ENSMUSG00000056671	Prelid2	1700003A01Rik|C330008K14Rik	PRELI domain containing 2	protein-coding
8.02-11	chr10	5239976	5242426	+	8233	NA	intron (NM_001347711, intron 72 of 145)	intron (NM_001347711, intron 72 of 145)	-46494	NM_001079686	64009	Mm.331626	NM_022027	ENSMUSG00000096054	Syne1	8B|A330049M09Rik|BE692247|C130039F11Rik|CPG2|KASH1|Myne1|mKIAA1756|myne-1	spectrin repeat containing, nuclear envelope 1	protein-coding
41.66-2	chr17	5965193	5966109	+	8232	NA	intron (NR_151772, intron 1 of 25)	intron (NR_151772, intron 1 of 25)	-9929	NM_001357665	20975	Mm.236068	NM_011523	ENSMUSG00000023805	Synj2	AI481647|SJ2|mKIAA0348	synaptojanin 2	protein-coding
9.87-10	chr12	76441380	76441953	+	8231	NA	Intergenic	B3|SINE|B2	-2831	NR_028520	100041694	Mm.259350	NR_028520	ENSMUSG00000073000	Gm10451	-	predicted gene 10451	ncRNA
18.3-4	chr17	45421053	45422079	+	8230	NA	intron (NM_152810, intron 5 of 15)	B2_Mm2|SINE|B2	12141	NM_152810	71702	Mm.28270	NM_152810	ENSMUSG00000023932	Cdc5l	1200002I02Rik|AA408004|PCDC5RP	cell division cycle 5-like (S. pombe)	protein-coding
6.61-6	chr12	66424542	66425442	+	8229	NA	Intergenic	Intergenic	-140591	NM_001162933	238217	Mm.188575	NM_001162933	ENSMUSG00000060499	Rpl10l	EG238217	ribosomal protein L10-like	protein-coding
4.07-2	chr11	118867956	118881281	+	8228	NA	intron (NM_001285437, intron 1 of 13)	intron (NM_001285437, intron 1 of 13)	34954	NM_001285436	52897	Mm.341103	NM_001024931	ENSMUSG00000025576	Rbfox3	Fox-3|Hrnbp3|NeuN|Neuna60	RNA binding protein, fox-1 homolog (C. elegans) 3	protein-coding
35.62	chr9	42047343	42047541	+	8227	NA	intron (NM_001357261, intron 7 of 42)	(CA)n|Simple_repeat|Simple_repeat	29771	NM_001357261	20660	Mm.121920	NM_011436	ENSMUSG00000049313	Sorl1	2900010L19Rik|AI596264|AW261561|LR11|SorLA|gp250|mSorLA	sortilin-related receptor, LDLR class A repeats-containing	protein-coding
15.7-3	chr3	135314805	135316651	+	8226	NA	intron (NM_178877, intron 1 of 12)	ORR1D1|LTR|ERVL-MaLR	8028	NM_178877	97086	Mm.441764	NM_178877	ENSMUSG00000037994	Slc9b2	C80638|NHA2|NHE10|Nhedc2|nha-oc|nhaoc	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	protein-coding
27.82-2	chr18	36337668	36337994	+	8225	NA	Intergenic	Intergenic	-10793	NM_001081365	66060	Mm.272527	NM_001081365	ENSMUSG00000046727	Cystm1	0610010O12Rik	cysteine-rich transmembrane module containing 1	protein-coding
5.96-25	chr5	48939174	48939736	+	8224	NA	intron (NM_001199244, intron 1 of 7)	intron (NM_001199244, intron 1 of 7)	-49898	NM_030265	80334	Mm.160172	NM_030265	ENSMUSG00000029088	Kcnip4	AV032399|Calp|Calp250|KChIP4|KChIP4a	Kv channel interacting protein 4	protein-coding
8.68-4	chr2	49784505	49785433	+	8223	NA	Intergenic	Intergenic	-2717	NM_027990	71897	Mm.41381	NM_027990	ENSMUSG00000026765	Lypd6b	2310010M24Rik|AW049525	LY6/PLAUR domain containing 6B	protein-coding
9.14-6	chr17	46574926	46576388	+	8222	NA	intron (NM_175168, intron 13 of 19)	RLTR20A4|LTR|ERVK	-19495	NM_020493	20807	Mm.45044	NM_020493	ENSMUSG00000015605	Srf	AW049942|AW240594	serum response factor	protein-coding
11.77-6	chr10	27244066	27244382	+	8221	NA	intron (NM_008481, intron 14 of 63)	ORR1E|LTR|ERVL-MaLR	-145642	NR_131034	75855	Mm.402080	NR_131034	ENSMUSG00000101636	4930579H20Rik	-	RIKEN cDNA 4930579H20 gene	ncRNA
5.97-19	chr1	76959752	76960502	+	8220	NA	Intergenic	Intergenic	450567	NR_105761	102465175		NR_105761	ENSMUSG00000098611	Mir6343	Gm27304|mmu-mir-6343	microRNA 6343	ncRNA
